Y,X
35.4415,127.84914
35.44199,127.83678
35.4362,127.85148
35.44219,127.84922
35.44294,127.84938
35.44265,127.84921
35.43442,127.85879
35.43502,127.85833
35.4347,127.85842
35.43508,127.85133
35.43504,127.85163
35.43485,127.85121
35.43569,127.85057
35.43524,127.85197
35.43547,127.85085
35.43383,127.85085
35.43379,127.85093
35.43548,127.85184
35.4334,127.84993
35.28465,127.90522
35.26469,127.91829
35.27121,127.93728
35.26359,127.93626
35.26302,127.93736
35.27307,127.9381
35.2734,127.93642
35.27386,127.9356
35.27396,127.93584
35.27526,127.93566
35.27465,127.93797
35.27495,127.93767
35.27436,127.93464
35.27516,127.93732
35.27236,127.93642
35.27196,127.93688
35.28578,127.94172
35.28715,127.94177
35.29123,127.94606
35.26348,127.9373
35.29248,127.94265
35.29277,127.9434
35.29255,127.94238
35.29308,127.9424
35.29325,127.94308
35.29354,127.94252
35.2864,127.95721
35.29158,127.93839
35.27639,127.93537
35.27453,127.93414
35.27446,127.93373
35.27465,127.932
35.27689,127.9319
35.27801,127.93175
35.27859,127.93138
35.27494,127.95808
35.28483,127.95077
35.27744,127.93795
35.29382,127.94437
35.286,127.95279
35.28624,127.95317
35.28594,127.95172
35.2898,127.95416
35.29259,127.94775
35.29159,127.95688
35.42241,127.90186
35.41546,127.89612
35.41297,127.89385
35.41252,127.9066
35.41226,127.90716
35.41206,127.90781
35.40811,127.90262
35.40818,127.90154
35.40868,127.90221
35.40804,127.90141
35.40879,127.90142
35.41365,127.90192
35.40669,127.90012
35.40259,127.90071
35.42497,127.91336
35.41299,127.90218
35.40437,127.93658
35.4048,127.9376
35.4243,127.91279
35.42528,127.91307
35.42614,127.91391
35.42548,127.91372
35.42458,127.91308
35.42888,127.92324
35.42562,127.91391
35.40083,127.91652
35.40082,127.91642
35.39748,127.90038
35.39655,127.90048
35.39238,127.90343
35.39722,127.90077
35.39752,127.90062
35.40043,127.90264
35.40036,127.90289
35.39875,127.90309
35.39899,127.90366
35.39926,127.90439
35.39945,127.90542
35.39852,127.9051
35.39895,127.9055
35.39805,127.90421
35.40082,127.90193
35.3997,127.91518
35.40016,127.91622
35.3983,127.90387
35.39846,127.90304
35.39982,127.90434
35.39779,127.90286
35.40023,127.91667
35.43774,127.84806
35.44141,127.84598
35.43818,127.84818
35.43845,127.84781
35.44302,127.8442
35.443,127.85066
35.44131,127.84582
35.43683,127.85682
35.43435,127.85859
35.43345,127.84914
35.44474,127.84761
35.4504,127.85467
35.44907,127.84466
35.44973,127.85051
35.44931,127.84934
35.46244,127.81105
35.45858,127.82033
35.45819,127.81871
35.45845,127.82125
35.45848,127.82065
35.46067,127.81174
35.45994,127.8126
35.461,127.81232
35.46149,127.81157
35.46073,127.8129
35.45387,127.81287
35.46188,127.80908
35.46297,127.80844
35.46259,127.80865
35.46228,127.80937
35.46299,127.80922
35.46338,127.81023
35.45863,127.81932
35.4582,127.8218
35.45838,127.81984
35.45317,127.82099
35.45322,127.81903
35.45984,127.81246
35.45833,127.82217
35.46456,127.79848
35.46295,127.79321
35.46362,127.79295
35.46358,127.79274
35.46178,127.79314
35.46106,127.7881
35.46278,127.79277
35.4633,127.79243
35.29033,127.95628
35.27669,127.94808
35.28993,127.95546
35.29084,127.95569
35.29112,127.95594
35.29209,127.95669
35.2922,127.96069
35.29251,127.95575
35.2916,127.95879
35.29238,127.95202
35.29209,127.95046
35.28998,127.9501
35.28887,127.94868
35.28837,127.94835
35.29166,127.9466
35.29019,127.9466
35.28741,127.94933
35.28495,127.95124
35.29,127.94685
35.28761,127.9486
35.27703,127.94823
35.27632,127.94691
35.27516,127.94557
35.27385,127.9452
35.29305,127.95269
35.29301,127.94061
35.29166,127.95595
35.29231,127.95152
35.28978,127.95797
35.28842,127.95632
35.28631,127.94058
35.2756,127.94612
35.27653,127.93253
35.27629,127.9338
35.276,127.93485
35.28696,127.93771
35.28169,127.9665
35.27841,127.96698
35.27781,127.96704
35.27775,127.96652
35.27494,127.96484
35.27466,127.96484
35.27543,127.96715
35.27646,127.96705
35.2753,127.96643
35.27562,127.96735
35.27617,127.96637
35.27154,127.96651
35.272,127.96474
35.2731,127.96554
35.26989,127.96556
35.39902,127.9041
35.3318,127.83871
35.33039,127.83891
35.33446,127.83837
35.33491,127.83917
35.33335,127.83975
35.33438,127.8397
35.33431,127.83928
35.32812,127.83522
35.33543,127.83639
35.33458,127.83955
35.33605,127.83941
35.32602,127.83781
35.3299,127.83408
35.32973,127.83363
35.33008,127.83502
35.33073,127.83576
35.32889,127.83471
35.32861,127.83615
35.33053,127.83627
35.32778,127.8355
35.32763,127.83425
35.32929,127.83094
35.33145,127.8384
35.32983,127.83513
35.32767,127.83467
35.33074,127.83923
35.32916,127.83439
35.33218,127.83794
35.3258,127.83772
35.41291,127.87254
35.32576,127.83881
35.4128,127.87226
35.41316,127.87113
35.41236,127.87226
35.41306,127.87181
35.4125,127.87204
35.41181,127.87202
35.41226,127.87141
35.41198,127.8721
35.41156,127.87109
35.41141,127.87206
35.41174,127.87124
35.41125,127.86951
35.41085,127.87211
35.41236,127.87357
35.41471,127.87488
35.41492,127.87504
35.41533,127.87533
35.41374,127.87462
35.41396,127.87471
35.41352,127.87568
35.41359,127.87577
35.41378,127.87654
35.41242,127.8742
35.41199,127.87419
35.41216,127.87492
35.41155,127.87448
35.41177,127.87516
35.41999,127.8619
35.41972,127.88272
35.41086,127.88439
35.41153,127.87775
35.41225,127.87559
35.41489,127.87533
35.41518,127.87521
35.41431,127.87554
35.41944,127.87819
35.41966,127.87861
35.41948,127.87795
35.41687,127.87684
35.41916,127.87923
35.41844,127.8811
35.4195,127.88222
35.41899,127.88231
35.41945,127.88326
35.41885,127.88427
35.41801,127.88433
35.41779,127.88492
35.41839,127.88488
35.42363,127.84976
35.42454,127.8491
35.42076,127.86156
35.42081,127.86182
35.42031,127.8618
35.42021,127.86235
35.42045,127.86274
35.41928,127.86208
35.41813,127.86242
35.41719,127.8637
35.41836,127.86329
35.41689,127.86478
35.4175,127.86391
35.41927,127.86464
35.41689,127.8658
35.42216,127.86326
35.42099,127.86783
35.36159,127.91288
35.36214,127.91264
35.3437,127.93421
35.36249,127.91469
35.3616,127.90604
35.33853,127.93603
35.31274,127.92257
35.33135,127.92604
35.36089,127.91322
35.32842,127.94011
35.31681,127.92125
35.3218,127.92679
35.33849,127.93517
35.33025,127.90524
35.33047,127.9055
35.33206,127.92763
35.3312,127.90527
35.33108,127.90604
35.2899,127.95639
35.33099,127.90564
35.31779,127.90449
35.31576,127.90289
35.30761,127.90282
35.30509,127.90172
35.30551,127.90205
35.30527,127.90174
35.29742,127.90387
35.29744,127.90299
35.29654,127.90597
35.29632,127.90627
35.2941,127.90612
35.29426,127.9064
35.29407,127.90735
35.29421,127.90676
35.2941,127.90784
35.3391,127.90457
35.34223,127.90689
35.33782,127.89953
35.33066,127.90518
35.30636,127.90254
35.33927,127.90381
35.32909,127.90505
35.31179,127.90386
35.34289,127.90675
35.32095,127.89934
35.41822,127.88508
35.32111,127.89917
35.41645,127.88218
35.41563,127.88129
35.41582,127.88291
35.41532,127.88224
35.41329,127.89104
35.41357,127.89056
35.41522,127.88193
35.41607,127.88097
35.41582,127.88086
35.41615,127.87987
35.41603,127.88163
35.4158,127.88058
35.41553,127.8816
35.41661,127.87952
35.41646,127.87982
35.41472,127.88111
35.41407,127.87841
35.41353,127.87843
35.41367,127.87701
35.41448,127.87788
35.41458,127.8784
35.41214,127.88173
35.41303,127.88085
35.41405,127.87922
35.41332,127.88169
35.41427,127.88151
35.41345,127.88226
35.41636,127.88248
35.4145,127.88543
35.42083,127.88423
35.41922,127.89141
35.41631,127.89033
35.42894,127.88578
35.42678,127.88219
35.43756,127.89361
35.43736,127.8943
35.43752,127.89387
35.43761,127.8947
35.43857,127.89455
35.43848,127.89421
35.43839,127.8936
35.43834,127.89332
35.43805,127.89391
35.43757,127.89344
35.42985,127.88947
35.4296,127.88857
35.42964,127.88926
35.42184,127.86453
35.4226,127.86642
35.41925,127.87254
35.41776,127.86227
35.41509,127.85946
35.41898,127.86194
35.41445,127.85906
35.41941,127.87308
35.41519,127.85875
35.41444,127.85807
35.41465,127.85821
35.41418,127.85756
35.41492,127.85739
35.41496,127.85822
35.41791,127.86297
35.41656,127.8639
35.42204,127.86372
35.42272,127.86333
35.41793,127.86093
35.41812,127.86028
35.40502,127.84801
35.42345,127.86597
35.41885,127.86215
35.42327,127.86569
35.41937,127.87424
35.41429,127.85735
35.41905,127.87373
35.41834,127.84903
35.41361,127.84759
35.41816,127.84886
35.41329,127.84452
35.41292,127.84746
35.41316,127.84733
35.41319,127.84752
35.41254,127.84693
35.41296,127.84703
35.41273,127.84645
35.41348,127.84707
35.41383,127.84338
35.4128,127.84599
35.41335,127.84285
35.4131,127.84662
35.41285,127.84291
35.41417,127.84453
35.41871,127.8463
35.4187,127.84698
35.32315,127.89926
35.32265,127.89865
35.33495,127.89844
35.31595,127.90039
35.31314,127.89778
35.31622,127.89727
35.31666,127.89738
35.3167,127.89771
35.31677,127.89945
35.31643,127.89781
35.31685,127.89873
35.31642,127.90037
35.31622,127.89956
35.3145,127.90053
35.31386,127.89805
35.33586,127.89783
35.31128,127.89368
35.33328,127.89544
35.31712,127.89988
35.33723,127.89779
35.31817,127.8981
35.29566,127.91735
35.29577,127.91819
35.28802,127.91334
35.28709,127.91242
35.28664,127.91309
35.30414,127.92423
35.2871,127.93518
35.45102,127.90574
35.43679,127.89107
35.30008,127.92199
35.29953,127.92032
35.29911,127.92073
35.29879,127.92109
35.29908,127.92135
35.29346,127.91904
35.29356,127.92652
35.29335,127.92659
35.29407,127.92666
35.29328,127.9262
35.28921,127.92264
35.28513,127.93081
35.28941,127.92292
35.28933,127.92359
35.28909,127.92386
35.28542,127.93306
35.28298,127.91891
35.28292,127.91931
35.2833,127.91982
35.28269,127.91943
35.28599,127.91589
35.28252,127.91935
35.43013,127.88896
35.43074,127.88949
35.42986,127.88802
35.43038,127.88879
35.43068,127.8904
35.43091,127.89047
35.43114,127.88987
35.43112,127.89011
35.43177,127.88972
35.43157,127.89004
35.43411,127.89056
35.43636,127.89024
35.43805,127.89457
35.4364,127.88971
35.43155,127.89105
35.43808,127.89496
35.44413,127.91102
35.44354,127.9109
35.43503,127.88934
35.44346,127.85963
35.40869,127.83259
35.45095,127.90493
35.45034,127.90558
35.45053,127.90593
35.44303,127.91127
35.45029,127.90642
35.44394,127.91079
35.44382,127.91166
35.44399,127.91075
35.44382,127.91074
35.443,127.91133
35.44345,127.9121
35.4509,127.90681
35.44736,127.90584
35.4337,127.8673
35.44478,127.8547
35.44467,127.85466
35.445,127.85547
35.44498,127.85605
35.44531,127.85599
35.44551,127.85662
35.41926,127.84628
35.41903,127.84727
35.41925,127.84977
35.41245,127.8421
35.41294,127.84248
35.41284,127.84275
35.41482,127.84456
35.4179,127.84924
35.41032,127.83426
35.4084,127.82914
35.40892,127.82992
35.40883,127.82908
35.4088,127.8298
35.40854,127.82983
35.40963,127.82978
35.40842,127.82987
35.40838,127.82839
35.40814,127.83119
35.41028,127.83486
35.40869,127.83357
35.4142,127.82258
35.41387,127.82192
35.41447,127.82273
35.4046,127.82633
35.41006,127.81865
35.29437,127.91832
35.41016,127.81832
35.40987,127.81915
35.41061,127.81804
35.4104,127.81828
35.41336,127.82248
35.40829,127.8178
35.40841,127.81727
35.40411,127.82382
35.40369,127.8232
35.4041,127.82586
35.40395,127.82564
35.40327,127.82575
35.40486,127.82467
35.40402,127.82641
35.40592,127.82761
35.40476,127.82536
35.40437,127.82387
35.40427,127.82308
35.40446,127.82188
35.40377,127.82999
35.40641,127.83756
35.40524,127.83475
35.28616,127.91481
35.28598,127.914
35.28647,127.91341
35.28712,127.91352
35.28643,127.91396
35.28693,127.93562
35.29391,127.91644
35.29486,127.91731
35.29518,127.91648
35.29405,127.91831
35.29321,127.91871
35.28728,127.9337
35.29216,127.91626
35.28333,127.91925
35.30022,127.92168
35.26659,127.91916
35.2669,127.91902
35.26677,127.91829
35.26592,127.91704
35.26562,127.91716
35.26645,127.91694
35.26745,127.91692
35.26957,127.91726
35.26874,127.9173
35.27015,127.91682
35.27086,127.91766
35.27583,127.91595
35.27594,127.91614
35.28514,127.91282
35.26973,127.92232
35.28404,127.91544
35.28249,127.91337
35.2677,127.91857
35.28397,127.91526
35.2637,127.92125
35.29409,127.90339
35.29375,127.90278
35.26429,127.92018
35.26399,127.91981
35.28393,127.90546
35.26841,127.91047
35.26799,127.91043
35.26435,127.91972
35.43001,127.86816
35.26783,127.9067
35.26636,127.91803
35.40023,127.83123
35.41355,127.89707
35.4425,127.86334
35.26532,127.91946
35.26569,127.91948
35.44602,127.85666
35.26775,127.90854
35.44732,127.85689
35.43238,127.86708
35.43305,127.86691
35.43112,127.86772
35.43065,127.86821
35.43033,127.86809
35.43068,127.86773
35.43109,127.86808
35.43124,127.86818
35.43092,127.86807
35.43093,127.8684
35.43146,127.86878
35.433,127.86864
35.42565,127.87394
35.43239,127.86844
35.42464,127.87519
35.44225,127.85925
35.44179,127.85899
35.44606,127.86135
35.44544,127.86154
35.44854,127.85675
35.44803,127.86672
35.42223,127.90231
35.42165,127.9014
35.42173,127.90115
35.42142,127.90133
35.41571,127.89688
35.4152,127.89601
35.41803,127.89808
35.41343,127.89778
35.41479,127.89798
35.41304,127.89362
35.41249,127.89467
35.41322,127.89762
35.4101,127.89285
35.41072,127.89399
35.4128,127.89155
35.40935,127.88759
35.42254,127.90109
35.40953,127.89255
35.41854,127.89877
35.41327,127.89568
35.42196,127.90147
35.42256,127.90165
35.41452,127.89937
35.40475,127.83561
35.40502,127.83521
35.40284,127.82917
35.40476,127.83525
35.40439,127.83011
35.4027,127.82922
35.40258,127.82888
35.40193,127.82855
35.39947,127.82755
35.40151,127.83018
35.3998,127.832
35.40455,127.83554
35.40607,127.83125
35.40557,127.83096
35.40231,127.82898
35.40507,127.83499
35.40467,127.8358
35.40437,127.83543
35.40514,127.83607
35.40519,127.83645
35.41577,127.89926
35.40533,127.83648
35.4079,127.83784
35.40266,127.84174
35.39772,127.82489
35.44184,127.84832
35.44091,127.84736
35.43868,127.84741
35.44154,127.84693
35.44199,127.84738
35.44229,127.84835
35.33174,127.92693
35.33134,127.92788
35.33867,127.93509
35.33834,127.93459
35.32842,127.93677
35.33861,127.93545
35.3388,127.93602
35.3382,127.93584
35.33739,127.93617
35.33744,127.93643
35.33631,127.93574
35.3394,127.93628
35.33911,127.93529
35.3394,127.9341
35.34497,127.93247
35.34168,127.93558
35.34406,127.93233
35.34414,127.93299
35.35835,127.91512
35.2688,127.89598
35.2706,127.86838
35.28443,127.88853
35.27107,127.87201
35.35812,127.91394
35.25522,127.90516
35.25363,127.9045
35.25635,127.90701
35.26043,127.90041
35.26189,127.90112
35.26948,127.89489
35.26017,127.90094
35.28046,127.8922
35.27925,127.89125
35.27898,127.89163
35.27239,127.88906
35.2729,127.88944
35.27287,127.88922
35.2736,127.88876
35.27353,127.88906
35.28201,127.89032
35.28653,127.88825
35.28735,127.88795
35.29527,127.88629
35.28131,127.89731
35.29178,127.88672
35.27274,127.86877
35.27592,127.89131
35.27725,127.8916
35.25357,127.89149
35.26088,127.89165
35.34178,127.82352
35.28001,127.89186
35.27856,127.89137
35.2722,127.86997
35.28035,127.8912
35.28309,127.89786
35.26264,127.8916
35.29551,127.88723
35.28398,127.89174
35.26023,127.89191
35.25927,127.89178
35.25857,127.89266
35.25951,127.89263
35.2583,127.89223
35.25398,127.88937
35.3403,127.83358
35.34189,127.82528
35.34127,127.83805
35.34236,127.82773
35.34202,127.82782
35.34109,127.82678
35.3447,127.83749
35.34398,127.83104
35.34445,127.8307
35.34356,127.83728
35.34265,127.82998
35.3446,127.83081
35.3449,127.83026
35.34532,127.83037
35.3453,127.83063
35.34547,127.82978
35.34569,127.83052
35.34613,127.83018
35.344,127.82452
35.34523,127.8229
35.34134,127.83979
35.34162,127.83988
35.34089,127.83956
35.3403,127.83928
35.33975,127.83995
35.34325,127.84012
35.33818,127.8357
35.34041,127.83481
35.34216,127.83751
35.34252,127.83281
35.34398,127.83063
35.35044,127.81666
35.34361,127.82388
35.34072,127.82739
35.34092,127.82641
35.34101,127.82552
35.34689,127.83007
35.37047,127.78936
35.35571,127.80699
35.36183,127.79859
35.37066,127.7896
35.37068,127.78979
35.37044,127.7897
35.3615,127.79918
35.38139,127.78486
35.37186,127.78057
35.38155,127.78505
35.36249,127.9149
35.36203,127.91387
35.36256,127.91411
35.3623,127.91403
35.36237,127.91073
35.35848,127.91242
35.35844,127.91342
35.35927,127.91372
35.36247,127.91307
35.35762,127.91367
35.35756,127.91274
35.36231,127.90705
35.36271,127.90519
35.36313,127.9045
35.36297,127.90423
35.36383,127.90369
35.36345,127.90374
35.36283,127.90352
35.33512,127.93572
35.35846,127.91574
35.322,127.92986
35.32115,127.92437
35.31913,127.92691
35.30995,127.92839
35.3168,127.92684
35.31447,127.92081
35.3121,127.92307
35.31001,127.92158
35.31102,127.92293
35.35909,127.91254
35.3571,127.91254
35.32553,127.94067
35.33131,127.93046
35.36097,127.91544
35.35977,127.91515
35.41854,127.87799
35.35864,127.9146
35.35763,127.91041
35.35944,127.91355
35.36086,127.91435
35.3602,127.91458
35.26455,127.89084
35.26511,127.89093
35.26688,127.89075
35.26559,127.89091
35.26719,127.89056
35.26901,127.89174
35.25961,127.89243
35.4181,127.87795
35.41848,127.87722
35.41816,127.87699
35.26557,127.89022
35.41865,127.87746
35.41779,127.87811
35.41802,127.87833
35.41742,127.87759
35.41888,127.87723
35.41743,127.87921
35.41638,127.87451
35.41691,127.87508
35.3957,127.88132
35.38724,127.87703
35.37938,127.90808
35.41658,127.87874
35.41729,127.87876
35.41582,127.87737
35.41702,127.87933
35.41641,127.87618
35.41912,127.87822
35.41593,127.87506
35.41739,127.87814
35.35387,127.84455
35.4177,127.87606
35.41831,127.87663
35.41717,127.87662
35.41753,127.87642
35.41785,127.87735
35.41893,127.87824
35.41766,127.87708
35.41807,127.87618
35.41773,127.87767
35.41838,127.87647
35.41586,127.87435
35.41607,127.87414
35.4158,127.87487
35.41616,127.87389
35.41465,127.87367
35.41625,127.87395
35.41554,127.8734
35.41391,127.87379
35.36279,127.91207
35.40006,127.88534
35.39404,127.88385
35.39362,127.88352
35.39408,127.8826
35.39395,127.883
35.39365,127.88169
35.39333,127.88139
35.3927,127.88163
35.39247,127.88166
35.39265,127.88139
35.39247,127.8824
35.39349,127.88289
35.36454,127.90411
35.39331,127.88508
35.38893,127.87802
35.39182,127.88111
35.39699,127.88056
35.39751,127.88056
35.33248,127.8379
35.33575,127.83081
35.26919,127.96602
35.27093,127.9681
35.35154,127.84122
35.35198,127.84229
35.35189,127.84164
35.36507,127.83551
35.35499,127.84393
35.35292,127.844
35.35325,127.8439
35.35312,127.84422
35.35372,127.84451
35.35334,127.84438
35.35416,127.84669
35.35359,127.84512
35.35447,127.84324
35.45983,127.78674
35.45967,127.78673
35.45914,127.78623
35.45936,127.78643
35.45713,127.78561
35.45872,127.78765
35.45871,127.78795
35.46416,127.79537
35.45546,127.78647
35.46424,127.79616
35.4646,127.79624
35.4651,127.79733
35.46448,127.79805
35.46512,127.79866
35.46453,127.79504
35.46467,127.79728
35.46041,127.78609
35.45926,127.78628
35.46049,127.79465
35.45963,127.79476
35.45934,127.79437
35.456,127.79687
35.45622,127.79654
35.4566,127.79657
35.45673,127.79595
35.45851,127.79503
35.45809,127.79545
35.45807,127.79517
35.45746,127.79521
35.45832,127.79675
35.45121,127.79059
35.39445,127.88292
35.4606,127.79346
35.45773,127.78934
35.45964,127.79418
35.45883,127.79035
35.46015,127.79366
35.45889,127.79405
35.45926,127.79403
35.44188,127.7794
35.44206,127.77916
35.45637,127.79769
35.45771,127.79766
35.44168,127.77789
35.44434,127.78118
35.44193,127.77751
35.442,127.77968
35.44424,127.78138
35.44458,127.78074
35.44476,127.78035
35.26988,127.96668
35.26945,127.96665
35.2558,127.95059
35.26925,127.96684
35.27331,127.9658
35.26984,127.96799
35.27457,127.97016
35.27526,127.97022
35.27029,127.96531
35.27168,127.9646
35.26008,127.96174
35.25519,127.95805
35.25422,127.95396
35.25814,127.95248
35.25873,127.95282
35.25623,127.95163
35.25858,127.95355
35.25735,127.95344
35.45989,127.79343
35.25706,127.95353
35.25621,127.95115
35.2563,127.95012
35.25694,127.95009
35.25384,127.95469
35.25472,127.95157
35.40403,127.94905
35.25626,127.94885
35.25584,127.94962
35.25598,127.94984
35.26511,127.96252
35.25567,127.9503
35.25551,127.95484
35.25902,127.96361
35.25921,127.96298
35.25361,127.95683
35.25417,127.95433
35.25474,127.95725
35.25534,127.95072
35.25604,127.95058
35.25118,127.95303
35.25098,127.94554
35.24979,127.94608
35.25049,127.94562
35.25007,127.94896
35.2497,127.9491
35.39905,127.90463
35.39995,127.91695
35.40068,127.91501
35.40029,127.91539
35.40051,127.91597
35.40106,127.91584
35.39779,127.90207
35.40484,127.94965
35.3924,127.90261
35.39152,127.90317
35.39909,127.90564
35.40057,127.9163
35.39809,127.90518
35.40112,127.91803
35.40464,127.94867
35.40459,127.9477
35.40428,127.9478
35.40351,127.94955
35.4038,127.94792
